คำ,POS,ความหมาย
ซุ้มซิ้ม,ก.,"ซุบซิบ, ตกลงกันเงียบ ๆ ทำพอดีพอร้าย เช่น ซุ่มซิ่มสุ้มสิ้ม ไม่พักทิ่มข้าวสาร ไปกับพี่ตะน้อง เราไม่ต้องทำงาน - ซุบซิบกันเงียบ ๆ ชายหญิงหนีตามไป โดยไม่ต้องเตรียมงานแต่งงาน"
ซุ่มซิ่มสุ้มสิ้ม,ก.,"ซุบซิบ, ตกลงกันเงียบ ๆ ทำพอดีพอร้าย เช่น ซุ่มซิ่มสุ้มสิ้ม ไม่พักทิ่มข้าวสาร ไปกับพี่ตะน้อง เราไม่ต้องทำงาน - ซุบซิบกันเงียบ ๆ ชายหญิงหนีตามไป โดยไม่ต้องเตรียมงานแต่งงาน"
ซุมเทริด,น.,กล่องเก็บเทริดมโนราห์
ซุมเทริด,น.,กล่องเก็บเทริดมโนราห์ (ดู ซุม น. ๒.).
ซุย,น.,ยางที่ติดอยู่หัวของก้านสูบในกระบอกสูบเพื่ออัดลม เช่น ซุยในสูบรถจักรยาน หรือซุยในสูบตะเกียงเจ้าพายุ.
ซุย,น.,"เครื่องหมาย, เขตลำลอง เช่น ปักซุย - ปักเครื่องหมาย."
ซุย,ว.,ร่วน เช่น ดินซุย - ดินร่วน.
ซู,ว.,"ไม่ได้ผล, ล้มเหลว, ไม่สำเร็จ."
ซู่,ก.,อาการของไม้ขีดที่ลุกไหม้ขึ้นเอง.
ซู่,ก.,อาการของไม้ขีดที่ลุกไหม้เฉพาะหัวไม้ขีดโดยเปลวไฟไม่ติดก้าน.
ซู่,ก.,อาการของประทัดหรือดอกไม้ไฟที่ไฟไหม้ชนวนและดินประสิวแต่ไม่มีเสียงระเบิด.
ซู่,ว.,เสียงดังของงูที่ขู่จะกัด.
ซู่,สำ.,"ไม่ได้ผล, ล้มเหลว."
ซู้,น.,โซ่ (ดู โซ่ น.).
"ซู้ (ภ.ก., พ.ง.)",น.,"โซ่, โลหะมีเหล็กเป็นต้นที่เกี่ยวกันเป็นข้อ ๆ เป็นสายยาวสำหรับผูกล่ามแทนเชือก"
ซูกู้,น.,"มาตราวัดความยาว มักใช้กับผ้า หมายถึง หนึ่งในสี่ส่วนของหลา (เทียบ ม. suku : ภ.ก., พ.ง.)"
ซูด,ก.,อาการของหมูที่ตกใจและเตรียมจะต่อสู้
ซูด,ก.,สูด เช่น ซูดหมูก - สูดน้ำมูก
ซูโบะ,น.,การละหมาดช่วงรุ่งอรุณ ประมาณ ๐๕.๐๐ - ๐๕.๓๐ นาฬิกา.
ซูม,ก.,กิริยาสั่งให้ช้างหมอบลง
ซูมซาม,ว.,"สกปรก (ภ.ก., พ.ง.)"
ซูสุด,ก.,"ได้ผลไม่ดี, ได้ผลไม่คุ้ม (น.ธ.)."
ซู่เอี๋ย,ว.,"เข้ากัน, รู้กัน, สมยอมกัน, เห็นแก่กัน (จ., ภ.ก., พ.ง.)."
เซ,ก.,"โขลกให้แหลก, ตำให้ละเอียด เช่น เชแป้ง - ตำแป้งให้ละเอียด"
เซ,ก.,โขลกให้แหลก (ดู เช)
เซ่,ลัก.,ซี่ เช่น ฟัน ๓ ซี่
