คำ,POS,ความหมาย
พะ,น.,เพิง - ที่ต่อเข้ากับด้านสกัดของเรือน
พะ,ก.,พึ่ง พิง พาด ก่าย อาศัย ปะทะ
พะคับ,น.,สัปคับ แหย่ง - ที่นั่งบนหลังช้าง
พะซะพะซ่าง,ว.,ลักษณะของสิ่งใหญ่ยาวหรือแบนที่ยื่นหรือกางออกเกะกะเกินสมควร เช่น ผมยาวพ่างซ่าง - ผมยาวรุงรัง
พะซ่าง,ว.,ลักษณะของสิ่งใหญ่ยาวหรือแบนที่ยื่นหรือกางออกเกะกะเกินสมควร เช่น ผมยาวพ่างซ่าง - ผมยาวรุงรัง
พะทา,น.,นกกระทาดง ปรอท
พะเพิ่ง,ก.,พึ่่งพาอาศัย
พะรุงพะรัง,ว.,กะปุกกะปุย
พะเรือน,น.,ส่วนที่ยื่นต่อออกไปจากชายคาบ้าน
พะอี้,ว.,ฉะนี้ ฉันนี้ เช่นนี้ หมดเท่านี้แล้ว
พัง,น.,ช้างตัวเมีย
พัง,ก.,พัง ทะลาย ถล่มลง ชำรุด
พั้ง,ก.,พลั้ง - ผิดโดยไม่ตั้งใจ
พั้ง,ก.,พลั้ง พลาด ทะลาย
พัด,ก.,พัด - กระพือ หมุน ปัดไป โบกไป ฟาด ตัด ฟัน ขีดให้เป็นรอย กิน เช่น อ้ายพัดแกงหน่อทึงวัน - พี่กินข้าวกับแกงหน่อไม้ทุกวัน
พั้ด,ก.,พลัด - พราก หลุดจากที่ หลงจากที่
พัดกับไฟ,ก.,ขีดไม้ขีดไฟ
