คำ,POS,ความหมาย
ศาลจังหวัด,น.,ศาลยุติธรรมชั้นต้นที่ตั้งประจำในแต่ละจังหวัดหรือในบางอำเภอ มีอำนาจพิจารณาพิพากษาคดีแพ่งและคดีอาญาทั้งปวงที่มิได้อยู่ในอำนาจของศาลยุติธรรมชั้นต้นที่มีกฎหมายจัดตั้งขึ้นเป็นการเฉพาะ.
ศาลชั้นต้น,น.,ศาลที่เป็นที่เริ่มต้นแห่งคดีโดยทั่วไป.
ศาลฎีกา,น.,ศาลยุติธรรมชั้นสูงสุด คำสั่งและคำพิพากษาของศาลฎีกาย่อมเป็นที่สุด.
ศาลเตี้ย,น.,เรียกการที่คนหรือกลุ่มคนที่ไม่มีอำนาจดำเนินคดีตามกฎหมายจับกุมคนมาชำระตัดสินความโดยพลการ ว่า ตั้งศาลเตี้ย.
ศาลทรัพย์สินทางปัญญาและการค้าระหว่างประเทศ,น.,ศาลยุติธรรมชั้นต้นที่มีกฎหมายจัดตั้งขึ้นเป็นการเฉพาะ มีอำนาจพิจารณาพิพากษาคดี เกี่ยวกับเครื่องหมายการค้า ลิขสิทธิ์ สิทธิบัตร และทรัพย์สินทางปัญญาอื่น รวมทั้งกิจการเกี่ยวกับการค้าระหว่างประเทศบางเรื่อง.
ศาลทหาร,น.,ศาลที่ตั้งขึ้นตามพระราชบัญญัติธรรมนูญศาลทหาร พ.ศ. ๒๔๙๘ ซึ่งมีอำนาจพิจารณาพิพากษาคดีอาญาที่ผู้กระทำผิดเป็นบุคคลซึ่งอยู่ในอำนาจศาลทหาร เช่น ทหารพลเรือนที่สังกัดอยู่ในราชการทหาร.
ศาลปกครอง,น.,ศาลที่มีอำนาจพิจารณาพิพากษาคดีปกครอง.(ดู คดีปกครอง ประกอบ).
ศาลโปริสภา,น.,ศาลชั้นต้นที่จัดตั้งขึ้นในสมัยรัชกาลที่ ๕ แทนศาลกองตระเวนเมื่อ ร.ศ. ๑๑๒ มีอำนาจพิจารณาพิพากษาคดีทำนองเดียวกับศาลแขวงปัจจุบัน.
ศาลพระภูมิ,น.,ที่สถิตของเทพารักษ์ประจำพื้นที่และสถานที่ ทำด้วยไม้เป็นเรือนหลังคาทรงไทยตั้งอยู่บนเสาเดียว ปัจจุบันทำด้วยปูนเป็นรูปปราสาทก็มี.
ศาลเพียงตา,น.,ศาลเทพารักษ์ที่ทำขึ้นชั่วคราว มีระดับเสมอนัยน์ตา เพื่อความเคารพและสวัสดิมงคลเป็นต้น.
ศาลแพ่ง,น.,ศาลยุติธรรมชั้นต้นซึ่งมีอำนาจพิจารณาพิพากษาคดีแพ่งทั้งปวงและคดีอื่นใดที่มิได้อยู่ในอำนาจของศาลยุติธรรมชั้นต้นอื่น ศาลแพ่งมีเขตพื้นที่ตลอดท้องที่กรุงเทพมหานคร นอกจากเขตพื้นที่ที่อยู่ในเขตพื้นที่ของศาลแพ่งกรุงเทพใต้ ศาลแพ่งธนบุรี ศาลจังหวัดมีนบุรี แต่คดีที่อยู่นอกเขตพื้นที่ของศาลแพ่ง ศาลแพ่งอาจใช้ดุลพินิจยอมรับไว้พิจารณาพิพากษาได้.
ศาลภาษีอากร,น.,ศาลยุติธรรมชั้นต้นที่มีกฎหมายจัดตั้งขึ้นเป็นการเฉพาะ มีอำนาจพิจารณาพิพากษาคดีเกี่ยวกับภาษีอากร.
ศาลยุติธรรม,น.,ศาลที่มีอำนาจพิจารณาพิพากษาคดีทั้งปวง ที่ไม่อยู่ในเขตอำนาจของศาลรัฐธรรมนูญ ศาลปกครอง และศาลทหาร.
ศาลยุติธรรมระหว่างประเทศ,น.,องค์กรใหญ่ฝ่ายตุลาการขององค์การสหประชาชาติ ตั้งอยู่ที่กรุงเฮก ประเทศเนเธอร์แลนด์ มีอำนาจจำกัดเฉพาะการพิจารณาตัดสินคดีแพ่งที่เกิดขึ้นระหว่างประเทศสมาชิกขององค์การสหประชาชาติด้วยกัน ซึ่งประเทศคู่กรณียินยอมให้ศาลเป็นผู้พิจารณาตัดสินเท่านั้น.
ศาลเยาวชนและครอบครัว,น.,ศาลยุติธรรมชั้นต้นที่มีกฎหมายจัดตั้งขึ้นเป็นการเฉพาะ มีอำนาจพิจารณาพิพากษาหรือมีคำสั่งในคดีอาญาที่มีข้อหาว่าเด็กหรือเยาวชนกระทำความผิดและคดีครอบครัว.
ศาลรัฐธรรมนูญ,น.,ศาลที่มีอำนาจพิจารณาวินิจฉัยปัญหาข้อกฎหมายที่เกี่ยวข้องกับรัฐธรรมนูญ.
